"Indicator Name","Indicator Code","Country Name","Country Code","Year","Value","Disaggregation"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Paraguay","PRY","2001","3.600","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Paraguay","PRY","2000","3.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2019","4.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2018","4.100","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2017","4.100","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2016","3.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2015","4.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2014","4.300","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2013","4.600","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2012","4.700","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2011","4.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2010","5.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2009","4.700","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2008","3.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2007","3.700","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2006","3.700","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2005","3.700","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2004","3.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2003","4.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2002","3.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2001","3.700","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Peru","PER","2000","3.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2019","3.100","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2018","3.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2017","3.300","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2016","3.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2015","3.500","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2014","3.500","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2013","3.500","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2012","3.500","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2011","4.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2010","3.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2009","3.300","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2008","3.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2007","2.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2006","3.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2005","2.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2004","2.600","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2003","2.600","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2002","2.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2001","2.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Philippines","PHL","2000","2.600","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2019","20.100","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2018","22.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2017","23.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2016","25.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2015","28.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2014","31.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2013","32.600","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2012","33.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2011","32.500","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2010","33.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2009","33.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2008","30.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2007","27.500","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2006","30.100","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2005","31.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2004","30.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2003","29.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2002","29.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2001","30.300","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Poland","POL","2000","29.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2019","17.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2018","17.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2017","18.600","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2016","18.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2015","19.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2014","22.300","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2013","19.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2012","22.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2011","19.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2010","21.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2009","20.600","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2008","20.600","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2007","19.100","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2006","18.300","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2005","17.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2004","16.500","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2003","18.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2002","20.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2001","14.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Portugal","PRT","2000","12.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2019","7.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2018","7.100","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2017","7.100","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2016","7.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2015","7.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2014","7.700","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2013","8.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2012","9.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2011","9.700","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2010","10.100","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2009","10.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2008","10.300","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2007","10.700","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2006","8.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2005","9.300","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2004","10.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2003","10.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2002","10.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2001","11.100","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Qatar","QAT","2000","10.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2019","16.500","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2018","17.500","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2017","17.100","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2016","17.500","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2015","19.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2014","19.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2013","21.300","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2012","22.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2011","21.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2010","22.600","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2009","21.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2008","19.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2007","19.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2006","21.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2005","20.600","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2004","21.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2003","22.800","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2002","24.100","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2001","21.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Romania","ROU","2000","21.600","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2019","43.600","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2018","47.200","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2017","49.300","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2016","54.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2015","56.400","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2014","60.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2013","59.300","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2012","60.900","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2011","63.500","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2010","67.500","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2009","68.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2008","72.500","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2007","74.100","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2006","80.000","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2005","89.300","male"
"Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","Russian Federation","RUS","2004","89.800","male"
